CellLabel	Distance[µm]	DAPI	MTCOI	SDHA
Pos1	219.945	60.143	1101.714	1334.429
Pos1	220.268	60	1032.714	1323.571
Pos1	220.59	60.286	946.429	1229.429
Pos1	220.913	59	906.143	1107
Pos1	221.235	62.714	897.571	1037
Pos1	221.558	60.143	809.286	1015.429
Pos1	221.88	61	850.571	1013.143
Pos1	222.203	62	846.286	1011.143
Pos1	222.525	61.714	885.143	1049.571
Pos1	222.848	60.571	824.429	1086.571
Pos1	223.17	60.143	735.714	1049.857
Pos1	223.493	60.857	650.429	948.143
Pos1	223.815	60.429	722	941.286
Pos1	224.138	59.714	742.429	898
Pos1	224.46	59.429	738.429	854
Pos1	224.783	58.286	739.571	868.571
Pos1	225.105	58.714	775	856.286
Pos1	225.428	59.857	779	833
Pos1	225.75	59.429	777.286	865.857
Pos1	226.073	59.429	744.286	818.714
Pos1	226.395	58.714	702.143	833.143
Pos1	226.718	60.286	653.571	765.143
Pos1	227.04	60.714	709	807
Pos1	227.363	61.143	717.571	847.571
Pos1	227.685	58.571	824.571	892.571
Pos1	228.008	61.143	846.429	998.286
Pos1	228.33	61.286	845.143	1065.857
Pos1	228.653	64	944.143	1091.714
Pos1	228.975	63.857	1064.571	1125.429
Pos1	229.298	63	1066.286	1263.429
Pos1	229.62	64.286	1119.429	1325.286
Pos1	229.943	67	1195.857	1412
Pos1	230.265	63.714	1229.714	1499.571
Pos1	230.588	64.857	1346.143	1561.714
Pos1	230.91	63.857	1459.429	1670.714
Pos1	231.233	64.143	1298.429	1607.714
Pos1	231.555	66.714	1251.429	1595.857
Pos1	231.878	65.857	1182	1497.429
Pos1	232.2	65.857	1081.714	1369.571
Pos1	232.523	64.429	1048.286	1304.714
Pos1	232.845	61.571	925.429	1252
Pos1	233.168	61.857	846.714	1170.286
Pos1	233.49	64.571	803.286	1009.286
Pos1	233.813	64.857	761.143	950.429
Pos1	234.135	65.429	727.286	908.429
Pos1	234.458	66.286	698.429	852.429
Pos1	234.78	65.571	616.857	808.286
Pos1	235.103	66.571	548.286	715
Pos1	235.425	71.571	580.286	618.857
Pos1	235.748	75.857	574.857	567.571
Pos1	236.07	93.714	545.857	541.429
Pos1	236.393	125.286	552	533.571
Pos1	236.715	128.143	593.714	474.143
Pos1	237.038	167.286	566.429	488
Pos1	237.36	221.857	516.429	479.429
Pos1	237.683	307.286	471	445.286
Pos1	238.005	397.571	467.286	437.857
Pos1	238.328	483	536.143	468.714
Pos1	238.65	544.571	624.286	543.429
Pos1	238.973	604.571	643.286	604.286
Pos1	239.295	631.429	660.429	645.143
Pos1	239.618	688.571	636.571	664.714
Pos1	239.94	863.857	589.286	690.571
Pos1	240.263	1162.143	551.143	675.714
Pos1	240.585	1496.429	529.143	647.571
Pos1	240.908	1785.857	526.143	632.857
Pos1	241.23	2026.286	474.143	593.429
Pos1	241.553	2188	411.286	564.571
Pos1	241.875	2386.714	470.286	554.714
Pos1	242.198	2510.714	423.571	531.571
Pos1	242.52	2517	360.571	495.714
Pos1	242.843	2439.714	326.286	431.286
Pos1	243.165	2439.714	326.286	431.286
Pos1	243.488	2423.286	330.286	408.429
Pos1	243.81	2553.286	318.714	399.143
Pos1	244.133	2682.571	300	409.857
Pos1	244.455	2739.571	265.286	409.571
Pos1	244.778	2621	263.429	414.714
Pos1	245.1	2778.143	237.857	394.143
Pos1	245.423	2712.429	221.286	380.143
Pos1	245.745	2697.286	203.714	361.429
Pos1	246.068	2632.714	198.286	371.714
Pos1	246.39	2397.571	237.714	420.857
Pos1	246.713	2407.714	252	430.714
Pos1	247.035	2281.143	277.429	477.286
Pos1	247.358	2354.714	235.143	464.429
Pos1	247.68	2354.714	235.143	464.429
Pos1	248.003	2208.857	207.143	434.286
Pos1	248.325	2171.286	197.429	405.429
Pos1	248.648	1981.571	220.714	414.857
Pos1	248.97	2018	220.714	403.286
Pos1	249.293	2005.429	210.571	395
Pos1	249.615	1743	255.286	489.429
Pos1	249.938	1640.429	251.286	511.286
Pos1	250.26	1294.143	287.286	589.143
Pos1	250.583	1169.571	273.571	569.429
Pos1	250.905	1009.857	278.857	615.286
Pos1	251.228	677.429	369	721
Pos1	251.55	677.429	369	721
Pos1	251.873	394.429	432.429	898.571
Pos1	252.195	299	391.857	885.286
Pos1	252.518	221.429	394	756.714
Pos1	252.84	151	419.571	700.857
Pos1	253.163	140.286	396.429	678.143
Pos2	0	73.4	108.8	138
Pos2	0.323	75	111.4	150.2
Pos2	0.645	75	111.4	150.2
Pos2	0.968	74.6	131.6	219.4
Pos2	1.29	69.8	124.8	174.6
Pos2	1.613	73.6	142	231.4
Pos2	1.935	70.4	131.6	196.4
Pos2	2.258	71.4	179	268.2
Pos2	2.58	71	223.8	294.6
Pos2	2.903	78.2	420.4	563.6
Pos2	3.225	78.2	420.4	563.6
Pos2	3.548	81	288.2	457.6
Pos2	3.87	93.2	248.2	290.6
Pos2	4.193	100.6	267.2	249.6
Pos2	4.515	140	249	236.8
Pos2	4.838	453	334.4	231.2
Pos2	5.16	640.6	394.8	301.4
Pos2	5.483	1174	249.8	234.4
Pos2	5.805	1744.4	158.4	172
Pos2	6.128	2176	145	170.4
Pos2	6.45	2466.2	140.8	211.8
Pos2	6.773	2656.4	170.6	246
Pos2	7.095	2894	156.4	233.2
Pos2	7.418	3054.8	129.6	192.8
Pos2	7.74	3336.6	145.2	194
Pos2	8.063	3599	195.4	189.6
Pos2	8.385	3766.2	181.4	171
Pos2	8.708	3638.8	138.6	151.6
Pos2	9.03	3638.8	138.6	151.6
Pos2	9.353	3535.2	121.2	141.8
Pos2	9.675	3291.8	108.6	144.2
Pos2	9.998	3502.8	124.8	183.6
Pos2	10.32	3826.8	127.6	205.6
Pos2	10.643	3985	131.2	204.6
Pos2	10.965	4060.2	135.2	194.2
Pos2	11.288	4071.6	144.8	211.4
Pos2	11.61	4042.6	154.2	251
Pos2	11.933	3850	120.8	177.2
Pos2	12.255	3639.4	108	165
Pos2	12.578	3412.6	133.8	222
Pos2	12.9	3189.8	204.4	293.2
Pos2	13.223	3179.2	234.4	277.6
Pos2	13.545	3292.4	192.6	239.4
Pos2	13.868	3501.6	181.6	223.8
Pos2	14.19	3726.4	189	208
Pos2	14.513	3794.2	173.6	207
Pos2	14.835	3916.8	164	208.2
Pos2	15.158	3942.8	138.8	201.4
Pos2	15.48	4013.8	133.2	167.8
Pos2	15.803	4061	118	146.6
Pos2	16.125	3997.2	103	126.2
Pos2	16.448	4013.6	99.4	127.6
Pos2	16.77	4049	97	136.2
Pos2	17.093	4061	99.2	135.8
Pos2	17.415	4063.6	109.4	130.8
Pos2	17.738	4025.4	115.6	148
Pos2	18.06	3967	118.4	171.6
Pos2	18.383	3760.2	126.2	183.2
Pos2	18.705	3428.6	139.2	200.2
Pos2	19.028	3033.2	145	213
Pos2	19.35	2356.2	159	228
Pos2	19.673	1556	205	252.2
Pos2	19.995	1012	241.8	264.8
Pos2	20.318	693.6	186.8	236.4
Pos2	20.64	525.8	158.4	245.6
Pos2	20.963	373	157.8	250.6
Pos2	21.285	309.6	162	218
Pos2	21.608	261.8	157.2	199.4
Pos2	21.93	214.8	143	178.4
Pos2	22.253	184.4	134.6	160
Pos2	22.575	155.6	129	161.4
Pos2	22.898	136.8	121.2	179.2
Pos2	23.22	127.2	123.6	200.2
Pos2	23.543	116.4	117.6	172.6
Pos2	23.865	109	112.2	167
Pos2	24.188	101.4	110.2	158.4
Pos2	24.51	93.4	109.2	157
Pos2	24.833	90.8	111.2	168.4
Pos2	25.155	80.8	126	208
Pos2	25.478	77.8	150	269
Pos2	25.8	78	192	330.4
Pos2	26.123	74.4	258.8	389
Pos2	26.445	72.8	290.4	397.4
Pos2	26.768	71.8	299	360.8
Pos2	27.09	69	309.2	353.4
Pos2	27.413	65.4	291.6	311.4
Pos2	27.735	65.2	214.8	252.6
Pos2	28.058	62.4	170.4	217.8
Pos2	28.38	63.4	155.6	226.2
Pos2	28.703	63.6	144.4	225.4
Pos2	29.025	61.4	141.2	225.2
Pos2	29.348	59.8	138.4	222
Pos2	29.67	61	126.2	209.8
Pos2	29.993	59	124	197
Pos2	30.315	60.4	115.4	192.6
Pos2	30.638	60.8	117.4	200.8
Pos2	30.96	58	120.8	230.2
Pos2	31.283	58.2	146.4	282.4
Pos2	31.605	59.2	211.8	329.4
Pos2	31.928	60.2	273.6	372.2
Pos2	32.25	60.8	323.8	371
Pos2	32.572	63.8	315.6	364.6
Pos2	32.895	61.8	367	335.2
Pos2	33.218	60.2	285.4	289.2
Pos2	33.54	58.4	232.2	256.2
Pos2	33.863	57.4	214	257.8
Pos2	34.185	58.4	230.4	291.2
Pos2	34.508	58	209.8	367.4
Pos2	34.83	59	256.6	369.4
Pos2	35.153	59.4	301	338.8
Pos2	35.475	60.8	321	326.8
Pos2	35.798	58	369.4	420.2
Pos2	36.12	60.8	549	559.6
Pos2	36.443	60.4	535.4	509
Pos2	36.765	60.4	535.4	509
Pos2	37.088	60.6	426.2	376.6
Pos2	37.41	60.8	442.4	491.8
Pos2	37.733	61.2	507.8	544.8
Pos2	38.055	61.2	388.2	390.4
Pos2	38.378	59.2	333.6	407.6
Pos2	38.7	60.6	325.2	376.2
Pos2	39.023	59.2	268	320.6
Pos2	39.345	58	272	241.4
Pos2	39.668	60.8	164.2	163.2
Pos2	39.99	60.8	151.6	148.2
Pos2	40.313	59.6	126.8	148.2
Pos2	40.635	59.2	124.2	145.4
Pos2	40.958	61.4	171.4	184.4
Pos2	41.28	60.4	249.6	223.6
Pos2	41.603	64.2	286	234.6
Pos2	41.925	84.4	166	171.2
Pos2	42.248	107.4	136.2	145.4
Pos2	42.57	201.4	161.4	149.2
Pos2	42.893	177.8	207	159.6
Pos2	43.215	142.6	200.6	175.8
Pos2	43.538	210.6	239.8	193.8
Pos2	43.86	226.6	272.4	176.2
Pos2	44.183	255.8	211	162.4
Pos2	44.505	305.6	163.2	155.4
Pos2	44.828	349.8	154.6	164
Pos2	45.15	334.2	175.6	192
Pos2	45.473	251	207	226.2
Pos2	45.795	178.2	216.4	256.8
Pos2	46.118	135.6	225.4	291.4
Pos2	46.44	118.6	249.8	286.8
Pos2	46.763	102	229.6	237.4
Pos2	47.085	100.8	208.8	224.8
Pos2	47.408	92	203.6	196
Pos2	47.73	84	247.4	222
Pos2	48.053	81	290.8	226
Pos2	48.375	73.6	280	226.8
Pos2	48.698	72	235.6	235.4
Pos2	49.02	75	235.8	297.6
Pos2	49.343	66.8	317.8	407
Pos2	49.665	68	396.6	473
Pos2	49.988	65.8	387.8	401.2
Pos2	50.31	68.6	291	303
Pos2	50.633	67.6	279.6	348.4
Pos2	50.955	69	361	449.2
Pos2	51.278	74	437.4	491.8
Pos2	51.6	73.8	426.6	424.4
Pos2	51.923	74.6	333.2	323.8
Pos2	52.245	78	291	267
Pos2	52.568	78.8	211	243.4
Pos2	52.89	84	236.8	236.8
Pos2	53.213	96.4	214	204.8
Pos2	53.535	110.4	190.4	198
Pos2	53.858	133.8	163.2	220.2
Pos2	54.18	201.6	164.2	256.8
Pos2	54.503	416.4	152.6	264.8
Pos2	54.825	468.6	156.4	246.6
Pos2	55.148	914.4	139.8	206.8
Pos2	55.47	1471	119	148.6
Pos2	55.793	2026.8	111.8	131
Pos2	56.115	2223.4	103.2	125
Pos2	56.438	2327.8	103.4	124
Pos2	56.76	2800.8	95.6	110.8
Pos2	57.083	2974	95.6	110.8
Pos2	57.405	3124.2	98.6	119
Pos2	57.728	3645.4	100.6	136.4
Pos2	58.05	3451.6	114.4	135.8
Pos2	58.373	3159	123.4	142.4
Pos2	58.695	3298	117.2	152
Pos2	59.018	3046.6	120.2	158.6
Pos2	59.34	2900.2	126.8	166.8
Pos2	59.663	2786.2	137.8	167.6
Pos2	59.985	2689.2	131	167.4
Pos2	60.308	2713.2	125.8	170.2
Pos2	60.63	2774.2	136.2	175.8
Pos2	60.953	2635.2	153.4	173.2
Pos2	61.275	2603.2	156	176.8
Pos2	61.598	2445.8	140.4	176.2
Pos2	61.92	2294.6	133.8	167.4
Pos2	62.243	2013	117.8	165.4
Pos2	62.565	1987.2	106.6	166.6
Pos2	62.888	1786.6	106.4	169.6
Pos2	63.21	1295.4	109.6	189.8
Pos2	63.533	715.2	114.2	203
Pos2	63.855	400.6	112.8	196
Pos2	64.177	278.4	107.8	179
Pos2	64.5	213.6	108.6	170.6
Pos2	64.823	166.8	120.4	177.8
Pos2	65.145	138.6	162	177.8
Pos2	65.468	119	203.8	201.2
Pos2	65.79	99.8	153.2	243.6
Pos2	66.113	86.6	179.2	245.6
Pos2	66.435	78.8	194.4	193.6
Pos2	66.758	72.6	158	162.6
Pos2	67.08	72.6	158	162.6
Pos2	67.403	71.4	120.4	168
Pos2	67.725	67.2	112.4	163.8
Pos2	68.048	62.4	107.6	157.6
Pos2	68.37	60	117.6	169.8
Pos2	68.693	62.4	127.4	178.2
Pos2	69.015	58.4	129.2	210.6
Pos2	69.338	60.4	135.2	244
Pos2	69.66	59	183.8	241
Pos2	69.983	56.6	166	200.4
Pos2	70.305	58.6	149.8	203
Pos2	70.628	58.6	139	180.2
Pos2	70.95	59.4	149.4	227
Pos2	71.273	58	226.6	258.8
Pos2	71.595	58	315	266.4
Pos2	71.918	56.4	305.8	261.8
Pos2	72.24	57.2	265	252
Pos2	72.563	56.2	231.2	283.6
Pos2	72.885	54.8	218.4	196.4
Pos2	73.208	55.2	172.2	152.4
Pos2	73.53	53	146.4	150.2
Pos2	73.853	58.6	135.8	132.4
Pos2	74.175	58.6	135.8	132.4
Pos2	74.498	54.2	112.2	108.2
Pos2	74.82	54.6	103.4	119.6
Pos2	75.143	56.2	102	139.8
Pos2	75.465	55	107.4	160.4
Pos2	75.788	55.6	103.6	142.6
Pos2	76.11	54.6	102.2	129
Pos2	76.433	54.6	102.2	129
Pos2	76.755	54.8	106.4	128.8
Pos2	77.078	52	101.8	123.8
Pos2	77.4	54.8	105.8	118.8
Pos2	77.723	54.6	112.6	104.4
Pos2	78.045	54.6	112.6	104.4
Pos2	78.368	54.2	92.4	99.6
Pos2	78.69	55.2	96.2	99.6
Pos2	79.013	51.4	87.6	96.2
Pos2	79.335	52.8	96	97
Pos2	79.658	55.6	101	95.6
Pos2	79.98	51.2	89.4	94.6
Pos2	80.303	52	93	98.2
Pos2	80.625	51.2	91.2	97
Pos2	80.948	55.4	93.6	108.4
Pos2	81.27	54.8	95.4	116
Pos2	81.593	56.4	97.8	126.2
Pos2	81.915	55.4	112.8	140.4
Pos2	82.238	55.6	133	162.2
Pos2	82.56	55.6	154	164.6
Pos2	82.883	55.6	166.2	205
Pos2	83.205	54.2	172.8	251
Pos2	83.528	58	207.6	285
Pos2	83.85	53.2	237.4	261.4
Pos2	84.173	54.6	244.8	255.8
Pos2	84.495	58.2	189.6	264.6
Pos2	84.818	58.2	189.6	264.6
Pos2	85.14	59	190	247
Pos2	85.463	57.6	188	236.6
Pos2	85.785	58.2	206.6	256.6
Pos2	86.108	58.8	238.4	288.2
Pos2	86.43	60	252.6	273.4
Pos2	86.753	62	264.4	263.2
Pos2	87.075	62.6	229	233.6
Pos2	87.398	66.2	205.6	262
Pos2	87.72	65.4	191	338.2
Pos2	88.043	67.2	243.8	325.6
Pos2	88.365	67.2	243.8	325.6
Pos2	88.688	68.2	294.2	318.8
Pos2	89.01	71.2	318.2	301
Pos2	89.333	73.2	331.2	258.6
Pos2	89.655	74.4	291.6	218.8
Pos2	89.978	74.4	217.6	211.6
Pos2	90.3	75.4	201.8	199.2
Pos2	90.623	74.4	191.2	223.2
Pos2	90.945	76.2	208.8	219
Pos2	91.268	72.2	220	208.8
Pos2	91.59	73.2	203.6	196.8
Pos2	91.913	72.8	182.8	217
Pos2	92.235	72.4	171.6	238.6
Pos2	92.558	68	200.6	260.2
Pos2	92.88	67	236.4	255.8
Pos2	93.203	68.4	272.2	253
Pos2	93.525	70	293.2	268.6
Pos2	93.848	66.2	306.2	315.6
Pos2	94.17	66.4	326.4	369.2
Pos2	94.493	68.2	318.2	417.2
Pos2	94.815	65.6	320.8	447
Pos2	95.138	66.8	344.6	415.2
Pos2	95.46	66.6	354.6	346.4
Pos2	95.783	64	288	290.4
Pos2	96.105	64.4	221.6	248.6
Pos2	96.428	62.8	189	244.6
Pos2	96.75	64.6	211.8	272.6
Pos2	97.073	62.2	259.8	242.4
Pos2	97.395	64	256.2	220
Pos2	97.718	61.8	199.2	217
Pos2	98.04	60.8	274.6	294.2
Pos2	98.363	60.8	322.6	323.8
Pos2	98.685	58.2	352.2	330.4
Pos2	99.008	61.2	420	307.4
Pos2	99.33	59.2	303.4	272.4
Pos2	99.653	58.4	240.6	317
Pos2	99.975	58.4	240.6	317
Pos2	100.298	58.8	283.2	411.6
Pos2	100.62	56.6	306.6	532.4
Pos2	100.943	58.4	373.4	601.6
Pos2	101.265	60.6	459	420.2
Pos2	101.588	59.6	360	313
Pos2	101.91	57.6	208.6	228.4
Pos2	102.233	55.6	159.6	212.8
Pos2	102.555	58.2	211.4	193.6
Pos2	102.878	57.6	167.8	178.2
Pos2	103.2	58	167.6	165.8
Pos2	103.523	60.2	127.4	157.4
Pos2	103.845	59.6	105.4	158.2
Pos2	104.168	63.6	103.4	161
Pos2	104.49	60.4	110.4	143.8
Pos2	104.813	60.4	110.4	143.8
Pos2	105.135	58.2	119.4	140.8
Pos2	105.458	60.8	114	156.4
Pos2	105.78	57.8	110.4	176.2
Pos2	106.103	57.8	121.6	207.2
Pos2	106.425	55.8	110.8	180.4
Pos2	106.748	56.4	132.4	161.8
Pos2	107.07	60.2	115.6	168.4
Pos2	107.393	56	125.2	169.4
Pos2	107.715	58.2	118.8	173
Pos2	108.038	56.8	145.4	196
Pos2	108.36	57.6	147.8	241
Pos2	108.683	58.8	132.4	265.4
Pos2	109.005	57.4	153.2	268.8
Pos2	109.328	54.8	137.4	213.6
Pos2	109.65	57.6	141	215.6
Pos2	109.973	61.2	146	208.8
Pos2	110.295	60	163.4	201.6
Pos2	110.618	60	163.4	201.6
Pos2	110.94	56.6	145.6	187
Pos2	111.263	59.6	135.2	178.8
Pos2	111.585	56.8	113.2	183.8
Pos2	111.908	56.2	108.8	188.4
Pos2	112.23	58.2	108.2	203.8
Pos2	112.553	58.2	120	234.6
Pos2	112.875	59.8	126.4	231
Pos2	113.198	57	126.2	223.4
Pos2	113.52	58.6	125.2	265.6
Pos2	113.843	58.8	166.6	357.2
Pos2	114.165	56.6	214.6	528.8
Pos2	114.488	61	197.8	519.8
Pos2	114.81	58	167	428.6
Pos2	115.133	56.8	182	357.8
Pos2	115.455	57.6	207.8	303.8
Pos2	115.778	58	167.8	250.8
Pos2	116.1	55.4	118	179.2
Pos2	116.423	60.4	100.2	157.6
Pos2	116.745	58	110	158.2
Pos2	117.068	62	120	170.6
Pos2	117.39	62	120	170.6
Pos2	117.713	59.8	102.2	210.8
Pos2	118.035	62.4	112.2	215
Pos2	118.358	59.4	113.6	182.6
Pos2	118.68	63.4	102	162.6
Pos2	119.003	61.6	91.2	140.8
Pos2	119.325	60.6	94	130.4
Pos2	119.648	63.2	98.8	127.8
Pos2	119.97	63.4	98.6	125.2
Pos2	120.293	59.6	116.8	130.2
Pos2	120.615	62.6	121.4	133.6
Pos2	120.938	64	96.8	147.4
Pos2	121.26	60	98.4	158.4
Pos2	121.583	61.4	100.8	167.8
Pos2	121.905	59.8	110.8	179.6
Pos2	122.228	59.6	135.8	206.8
Pos2	122.55	57.6	145	204.2
Pos2	122.873	57.4	139	222.2
Pos2	123.195	60.6	143.6	211
Pos2	123.518	58.2	213.4	251
Pos2	123.84	58.2	212.2	310.2
Pos2	124.163	59.8	167	244.2
Pos2	124.485	56.2	200	197.8
Pos2	124.808	58.4	256.2	212.6
Pos2	125.13	62.4	241.2	230.6
Pos2	125.453	58.8	219.2	218
Pos2	125.775	55.2	193	195.8
Pos2	126.098	57.8	145	178.8
Pos2	126.42	56.4	120.2	154.4
Pos2	126.743	55.4	114.6	147.6
Pos2	127.065	57	102.8	156
Pos2	127.388	57	105.6	138.8
Pos2	127.71	56.6	108.4	133.4
Pos2	128.033	58.6	120.8	137.6
Pos2	128.355	57.6	122.4	173.4
Pos2	128.678	61	124.2	177
Pos2	129	57.2	132.8	164.8
Pos2	129.322	57	166.6	183
Pos2	129.645	57	231.2	205.8
Pos2	129.968	58.8	268.2	224.6
Pos2	130.29	60.8	223.8	212
Pos2	130.613	60.4	225.4	211.8
Pos2	130.935	57.6	230.6	249.4
Pos2	131.258	56.2	253.2	287.8
Pos2	131.58	56.2	213.4	300.2
Pos2	131.903	59	230.2	342
Pos2	132.225	55.2	256.2	416.8
Pos2	132.548	59	241.6	379.8
Pos2	132.87	57.8	252	366.2
Pos2	133.193	59.2	238.6	373
Pos2	133.515	59.2	238.6	373
Pos2	133.838	58.4	182.4	288.2
Pos2	134.16	57.4	179.4	258.6
Pos2	134.483	57	165.2	210.4
Pos2	134.805	58.6	155.4	172
Pos2	135.128	57.8	188	170.4
Pos2	135.45	59.4	217.4	168.2
Pos2	135.773	60.6	288	176.8
Pos2	136.095	59.2	290.6	242.6
Pos2	136.418	58.8	234.4	250.2
Pos2	136.74	59.8	172.4	223
Pos2	137.063	56.8	144.6	195.4
Pos2	137.385	57	130.4	169.4
Pos2	137.708	57.6	134	165.4
Pos2	138.03	59	140.8	164
Pos2	138.353	56.8	160.8	169.4
Pos2	138.675	60.4	204.4	179.6
Pos2	138.998	55.6	244.4	267
Pos2	139.32	55.6	244.4	267
Pos2	139.643	55.6	163.2	277.2
Pos2	139.965	55.8	136.2	211.8
Pos2	140.288	56.6	126	158.8
Pos2	140.61	55.6	134.8	153.2
Pos2	140.933	59.6	171.2	162.4
Pos2	141.255	59.6	204.2	186.6
Pos2	141.578	61.2	225.2	219.8
Pos2	141.9	64.6	230	234.6
Pos2	142.223	63.6	242.8	237.6
Pos2	142.545	62.4	245.4	209.4
Pos2	142.868	58.4	282	231.8
Pos2	143.19	55.2	201.2	219.8
Pos2	143.513	57.4	195.6	208.8
Pos2	143.835	59.6	215.2	201.4
Pos2	144.158	55.8	232.4	243.2
Pos2	144.48	57.6	167.2	227.6
Pos2	144.803	59.4	158.2	196.4
Pos2	145.125	59.6	152.6	153.4
Pos2	145.448	59.6	152.6	153.4
Pos2	145.77	58.2	153.2	141.2
Pos2	146.093	61.2	151.2	135.8
Pos2	146.415	61.8	152.4	146.6
Pos2	146.738	57.2	157.2	159.8
Pos2	147.06	58.4	151.2	154.2
Pos2	147.383	60.2	145.2	151.8
Pos2	147.705	59.2	150.6	162.6
Pos2	148.028	56	130.4	185.4
Pos2	148.35	58.8	135.8	187.8
Pos2	148.673	58.2	157.4	205.4
Pos2	148.995	56.6	175.4	251.4
Pos2	149.318	57.6	162	244.4
Pos2	149.64	57.6	162	244.4
Pos2	149.963	55.2	157.6	229.6
Pos2	150.285	57.8	153.2	235.2
Pos2	150.608	58.4	176.8	239.8
Pos2	150.93	56.6	208	246.8
Pos2	151.253	56.6	201.8	276.6
Pos2	151.575	55	252.8	237
Pos2	151.898	54.8	240	242.2
Pos2	152.22	57.8	265.2	307
Pos2	152.543	57.4	306.6	365.4
Pos2	152.865	59.2	285.2	328
Pos2	153.188	59.4	265.6	362.8
Pos2	153.51	60.8	300.4	378.2
Pos2	153.833	59.6	258.8	377.6
Pos2	154.155	58.4	239	291.4
Pos2	154.478	57.8	173.6	247
Pos2	154.8	59.4	116.4	186
Pos2	155.123	59.6	104	153
Pos2	155.445	59.2	103.4	140.4
Pos2	155.768	57.6	99.6	138.6
Pos2	156.09	62.4	95.6	129.2
Pos2	156.413	61.6	97.8	125.8
Pos2	156.735	63.4	109.4	131.6
Pos2	157.058	68.2	121.6	145.8
Pos2	157.38	68	173.6	165.4
Pos2	157.703	73	246.8	220.8
Pos2	158.025	74.6	288.4	312.6
Pos2	158.348	77.8	221.8	363.6
Pos2	158.67	78.4	190.6	328.8
Pos2	158.993	87	158.6	284.4
Pos2	159.315	91.6	125.4	225.8
Pos2	159.638	106.6	126.2	191
Pos2	159.96	120	124.6	171.8
Pos2	160.283	120	124.6	171.8
Pos2	160.605	142.6	118	169.6
Pos2	160.928	160	153.6	198.4
Pos2	161.25	189.2	147.2	197.6
Pos2	161.573	253	181.4	204.2
Pos2	161.895	328.6	338.2	275.8
Pos2	162.218	558	328.4	326
Pos2	162.54	795	472.8	420.8
Pos2	162.863	1255.4	355.2	348
Pos2	163.185	1702	201.8	277.8
Pos2	163.508	1562.6	220.4	271.2
Pos2	163.83	1789.6	216	227.4
Pos2	164.153	1842.2	184.2	195
Pos2	164.475	1251.6	253.8	246.8
Pos2	164.798	1251.6	253.8	246.8
Pos2	165.12	685	319.6	348.2
Pos2	165.443	649.4	227.8	303
Pos2	165.765	420.6	167	291.2
Pos2	166.088	425.8	137.8	218.4
Pos2	166.41	429.6	132.6	184.8
Pos2	166.733	330.6	157.4	201
Pos2	167.055	321.2	166	195.8
Pos2	167.378	246.2	210	237.8
Pos2	167.7	237	251.2	241
Pos2	168.023	229.6	326.6	249.8
Pos2	168.345	174.8	478.6	391.4
Pos2	168.668	174.8	478.6	391.4
Pos2	168.99	147.2	469.4	565.8
Pos2	169.313	129.6	452.8	567.6
Pos2	169.635	120.2	418.2	547.8
Pos2	169.958	100.2	311.8	534.8
Pos2	170.28	92.4	205.6	430
Pos2	170.603	88.2	168.4	313.4
Pos2	170.925	81.8	228.8	298.2
Pos2	171.248	77	248.8	363.6
Pos2	171.57	73	167.8	386.8
Pos2	171.893	68.8	147.8	297
Pos2	172.215	69.2	134	282.4
Pos2	172.538	67.8	137.2	248.4
Pos2	172.86	66	148.6	227.2
Pos2	173.183	64.6	159.4	213
Pos2	173.505	62	212.6	224.4
Pos2	173.828	62.4	233.8	214.2
Pos2	174.15	64.4	285.8	290.4
Pos2	174.473	66	239.6	315.6
Pos2	174.795	64.2	190.6	337.2
Pos2	175.118	61	163.8	308.4
Pos2	175.44	64.4	163.6	272
Pos2	175.763	62.2	206.2	224.8
Pos2	176.085	62.8	307.6	268.2
Pos2	176.408	63.8	406	372.4
Pos2	176.73	64.6	347.4	432.2
Pos2	177.053	62.4	268.8	348
Pos2	177.375	59.6	231.6	348.8
Pos2	177.698	64.6	185.4	259.2
Pos2	178.02	63.8	190.4	237.2
Pos2	178.343	61.2	212	253.4
Pos2	178.665	61.6	234.6	280.6
Pos2	178.988	61.6	226.8	288.2
Pos2	179.31	65.2	160.6	262.8
Pos2	179.633	65.8	141.6	201.4
Pos2	179.955	63.8	146.2	165
Pos2	180.278	68.8	200.2	185.4
Pos2	180.6	68.8	200.2	185.4
Pos2	180.923	68.2	168	216.2
Pos2	181.245	69.6	146.2	222.6
Pos2	181.568	68.2	176.4	225
Pos2	181.89	70.4	142.8	218.4
Pos2	182.213	70.8	155.6	205
Pos2	182.535	69	156.6	188.8
Pos2	182.858	76.8	235	210.6
Pos2	183.18	77.8	278.2	319.2
Pos2	183.503	82.8	283.8	388.2
Pos2	183.825	80.8	193.6	332.8
Pos2	184.148	88.8	174.8	279
Pos2	184.47	90	184.2	216.4
Pos2	184.793	90	184.2	216.4
Pos2	185.115	96.2	190.4	218
Pos2	185.438	102	155.8	226.8
Pos2	185.76	112.8	139.2	195.8
Pos2	186.083	99.4	136.4	174.2
Pos2	186.405	111	144.2	161
Pos2	186.728	111.2	204.2	170.6
Pos2	187.05	111.2	276.6	266.4
Pos2	187.373	124	341	362
Pos2	187.695	113.2	305.8	358.6
Pos2	188.018	105.2	344	385.2
Pos2	188.34	115.6	309.8	421.2
Pos2	188.663	106.2	278.8	386
Pos2	188.985	101	220.8	318.4
Pos2	189.308	94.8	183.8	269
Pos2	189.63	94.8	183.8	269
Pos2	189.953	96.8	139.4	220.4
