	Line scan				Control region		
Foci no	Distance	DAPI	MTCOI	SDHA	DAPI	MTCOI	SDHA
6	47.788	63.8	364.6	344.8	59.539	260.432	270.731
6	48.11	61.2	361.8	393.6	59.539	260.432	270.731
6	48.433	61.2	361.8	393.6	59.539	260.432	270.731
6	48.756	61	357.4	493.4	59.539	260.432	270.731
6	49.079	63.6	419.8	501.2	59.539	260.432	270.731
6	49.402	62.8	547.2	604.2	59.539	260.432	270.731
6	49.725	62.2	541	648.4	59.539	260.432	270.731
6	50.048	61.6	616.4	698	59.539	260.432	270.731
6	50.371	66	657.6	647	59.539	260.432	270.731
6	50.694	66.6	698.4	774	59.539	260.432	270.731
6	51.016	63	621.2	657.6	59.539	260.432	270.731
6	51.339	66.4	466.6	579.2	59.539	260.432	270.731
6	51.662	63.2	379.8	477	59.539	260.432	270.731
6	51.985	64.4	414	431.6	59.539	260.432	270.731
6	52.308	62	371.8	422.8	59.539	260.432	270.731
6	52.631	65	329	428.2	59.539	260.432	270.731
6	52.954	63	388.2	555.8	59.539	260.432	270.731
6	53.277	63	379.6	546.4	59.539	260.432	270.731
6	53.6	66.6	383.4	499.4	59.539	260.432	270.731
6	53.922	68	436.8	458.4	59.539	260.432	270.731
6	54.245	67.2	484.2	435.4	59.539	260.432	270.731
6	54.568	67.2	484.2	435.4	59.539	260.432	270.731
6	54.891	66.4	532.4	468.4	59.539	260.432	270.731
6	55.214	68	433.4	377.2	59.539	260.432	270.731
6	55.537	67	314	312.2	59.539	260.432	270.731
6	55.86	63	239	279	59.539	260.432	270.731
6	56.183	65.2	252.6	306.8	59.539	260.432	270.731
6	56.506	63.8	330.8	353.6	59.539	260.432	270.731
6	56.828	67.8	415.2	439.8	59.539	260.432	270.731
6	57.151	66	455.2	505.6	59.539	260.432	270.731
6	57.474	66.6	401.4	531.6	59.539	260.432	270.731
6	57.797	69.2	346.2	546.6	59.539	260.432	270.731
6	58.12	64.8	344.4	573.2	59.539	260.432	270.731
6	58.443	68.2	360.6	453.8	59.539	260.432	270.731
6	58.766	68.6	307.4	465.8	59.539	260.432	270.731
6	59.089	71.4	311.6	529.8	59.539	260.432	270.731
6	59.411	70.6	349.8	521.2	59.539	260.432	270.731
6	59.734	76.8	392.2	562.4	59.539	260.432	270.731
6	60.057	76.4	393.8	618.4	59.539	260.432	270.731
6	60.38	71.2	322.4	562.8	59.539	260.432	270.731
6	60.703	76.2	261.6	426.2	59.539	260.432	270.731
6	61.026	73.2	208.4	316.4	59.539	260.432	270.731
6	61.349	83.6	185.6	252.8	59.539	260.432	270.731
6	61.672	94	180.6	232	59.539	260.432	270.731
6	61.995	135.4	190	239.6	59.539	260.432	270.731
6	62.317	316.6	258.6	260	59.539	260.432	270.731
6	62.64	652	291.8	225.2	59.539	260.432	270.731
6	62.963	1020.6	276	207.6	59.539	260.432	270.731
6	63.286	1294.4	207.4	189.4	59.539	260.432	270.731
6	63.609	1550.8	156.4	208.8	59.539	260.432	270.731
6	63.932	1798.2	127	261.8	59.539	260.432	270.731
6	64.255	2053	117	295.6	59.539	260.432	270.731
6	64.578	2156.2	114.2	349.6	59.539	260.432	270.731
6	64.901	2328.2	114	390	59.539	260.432	270.731
6	65.223	2639.6	103.8	257.2	59.539	260.432	270.731
6	65.546	2604	94.8	219.6	59.539	260.432	270.731
6	65.869	2708	101.2	183.8	59.539	260.432	270.731
6	66.192	2699.2	107.8	200	59.539	260.432	270.731
6	66.515	2781.2	95.8	167.2	59.539	260.432	270.731
6	66.838	2825.4	102.8	144.8	59.539	260.432	270.731
6	67.161	2859	107.2	153.6	59.539	260.432	270.731
6	67.484	2949.8	105.2	167.6	59.539	260.432	270.731
6	67.807	3075	94	183.4	59.539	260.432	270.731
6	68.129	3105.2	97.6	157.4	59.539	260.432	270.731
6	68.452	3273.8	97.2	144.8	59.539	260.432	270.731
6	68.775	3409	90.2	129.6	59.539	260.432	270.731
6	69.098	3465.2	90	122.6	59.539	260.432	270.731
6	69.421	3446.6	90	122.2	59.539	260.432	270.731
6	69.744	3450.8	95.8	133.8	59.539	260.432	270.731
6	70.067	3358.8	98	147.2	59.539	260.432	270.731
6	70.39	3258.4	104.6	159.4	59.539	260.432	270.731
6	70.713	3091.6	110.4	169	59.539	260.432	270.731
6	71.035	3142.2	105	179.2	59.539	260.432	270.731
6	71.358	3045.2	124.6	204	59.539	260.432	270.731
6	71.681	3056.2	140.2	249.2	59.539	260.432	270.731
6	72.004	3163	156	314.8	59.539	260.432	270.731
6	72.327	3458.4	159.2	382.8	59.539	260.432	270.731
6	72.65	3659.2	141	463	59.539	260.432	270.731
6	72.973	3802.8	118.2	449.8	59.539	260.432	270.731
6	73.296	3729.4	105.4	388.6	59.539	260.432	270.731
6	73.619	3636.2	116.4	342.2	59.539	260.432	270.731
6	73.941	3059.6	115	292.4	59.539	260.432	270.731
6	74.264	2621.8	138.2	337.4	59.539	260.432	270.731
6	74.587	2511.6	151.8	479.6	59.539	260.432	270.731
6	74.91	2608.4	160.6	538.6	59.539	260.432	270.731
6	75.233	2560	152.2	473	59.539	260.432	270.731
6	75.556	2752	134.4	488.8	59.539	260.432	270.731
6	75.879	2960.4	126.2	486	59.539	260.432	270.731
6	76.202	3029.6	132.4	462.8	59.539	260.432	270.731
6	76.525	3503	124.4	435.8	59.539	260.432	270.731
6	76.847	3811	124.6	390.2	59.539	260.432	270.731
6	77.17	3616.4	139	362.8	59.539	260.432	270.731
6	77.493	3638.2	165.4	376.6	59.539	260.432	270.731
6	77.816	3638.2	165.4	376.6	59.539	260.432	270.731
6	78.139	3666.4	191.6	410.2	59.539	260.432	270.731
6	78.462	3725.2	195	467.8	59.539	260.432	270.731
6	78.785	3066	229.8	583.2	59.539	260.432	270.731
6	79.108	3044.4	277.8	607.8	59.539	260.432	270.731
6	79.431	2924.6	283.4	680.6	59.539	260.432	270.731
6	79.753	2765.2	264	716.2	59.539	260.432	270.731
6	80.076	3498.4	194	631.2	59.539	260.432	270.731
6	80.399	3494.6	183.4	605.6	59.539	260.432	270.731
6	80.722	3404.4	196.4	590	59.539	260.432	270.731
6	81.045	3244.4	178	582.4	59.539	260.432	270.731
6	81.368	2935.4	213.8	551.4	59.539	260.432	270.731
6	81.691	2540.6	311	518.2	59.539	260.432	270.731
6	82.014	2783.6	277.2	559.8	59.539	260.432	270.731
6	82.337	2326.8	285.8	634.4	59.539	260.432	270.731
6	82.659	1740.4	266	674	59.539	260.432	270.731
6	82.982	1583.8	278.2	674.8	59.539	260.432	270.731
6	83.305	839.6	298.6	704.4	59.539	260.432	270.731
6	83.628	281	310.2	724	59.539	260.432	270.731
6	83.951	132	254.2	702.6	59.539	260.432	270.731
6	84.274	99.2	186.6	720.8	59.539	260.432	270.731
6	84.597	89.6	159.2	525	59.539	260.432	270.731
6	84.92	89.2	151.2	380	59.539	260.432	270.731
6	85.243	89.6	163.8	307.6	59.539	260.432	270.731
6	85.565	89	167.6	274.2	59.539	260.432	270.731
6	85.888	84.2	196.4	308.2	59.539	260.432	270.731
6	86.211	85.8	214.6	295.8	59.539	260.432	270.731
6	86.534	89.2	222.2	285.8	59.539	260.432	270.731
6	86.857	90.6	249	269.2	59.539	260.432	270.731
6	87.18	89.6	293.8	248.8	59.539	260.432	270.731
6	87.503	78	388	304.2	59.539	260.432	270.731
6	87.826	77.2	444.6	361.2	59.539	260.432	270.731
6	88.149	72.6	438.2	436.6	59.539	260.432	270.731
6	88.471	72	309	486.8	59.539	260.432	270.731
6	88.794	68.8	263.4	442	59.539	260.432	270.731
6	89.117	70	274.2	342.6	59.539	260.432	270.731
6	89.44	72.6	285.4	313.8	59.539	260.432	270.731
6	89.763	71.6	340.2	301.8	59.539	260.432	270.731
6	90.086	76.2	392.2	354.6	59.539	260.432	270.731
6	90.409	76.8	475.4	434.2	59.539	260.432	270.731
6	90.732	79.6	477.6	519.4	59.539	260.432	270.731
6	91.055	77.6	442.6	599.8	59.539	260.432	270.731
6	91.377	77	428	628.4	59.539	260.432	270.731
6	91.7	80.4	383.8	632.6	59.539	260.432	270.731
6	92.023	85	357	539.8	59.539	260.432	270.731
6	92.346	83.6	367.2	402.4	59.539	260.432	270.731
6	92.669	91	407.6	336.4	59.539	260.432	270.731
6	92.992	90.2	423.2	362	59.539	260.432	270.731
6	93.315	90.2	329.4	389.2	59.539	260.432	270.731
6	93.638	93.8	303.2	344.2	59.539	260.432	270.731
6	93.961	109.4	356	432	59.539	260.432	270.731
6	94.283	120.8	315.6	505.8	59.539	260.432	270.731
6	94.606	127.2	291.6	537.6	59.539	260.432	270.731
6	94.929	135.8	260.4	536.4	59.539	260.432	270.731
6	95.252	96	352	429.2	59.539	260.432	270.731
6	95.575	99.8	380.6	441.4	59.539	260.432	270.731
6	95.898	99.6	364	455.2	59.539	260.432	270.731
6	96.221	95.2	328.6	454.2	59.539	260.432	270.731
6	96.544	91.8	266.8	447.2	59.539	260.432	270.731
6	96.867	81.4	256	388.6	59.539	260.432	270.731
6	97.189	78.2	254.4	334.8	59.539	260.432	270.731
6	97.512	77.6	283.8	309.8	59.539	260.432	270.731
6	97.835	72.6	484.8	356.4	59.539	260.432	270.731
6	98.158	71.6	565.8	411.8	59.539	260.432	270.731
6	98.481	71.6	565.8	411.8	59.539	260.432	270.731
6	98.804	69.8	536	484.2	59.539	260.432	270.731
6	99.127	67.6	475.6	443.4	59.539	260.432	270.731
6	99.45	72.2	427.2	459.2	59.539	260.432	270.731
6	99.773	70.4	421.8	452.2	59.539	260.432	270.731
6	100.095	71.2	399	454.8	59.539	260.432	270.731
6	100.418	73.2	457.4	440.6	59.539	260.432	270.731
6	100.741	74.2	460.2	463	59.539	260.432	270.731
6	101.064	72.4	477.2	489.6	59.539	260.432	270.731
6	101.387	72.4	483	538	59.539	260.432	270.731
6	101.71	77	452.6	525.4	59.539	260.432	270.731
6	102.033	71.4	460.2	504	59.539	260.432	270.731
6	102.356	79.8	427	460.6	59.539	260.432	270.731
6	102.679	77	377.8	404	59.539	260.432	270.731
6	103.001	75.8	321.4	336.4	59.539	260.432	270.731
6	103.324	77.6	249.4	257.2	59.539	260.432	270.731
6	103.647	74	231.6	240.6	59.539	260.432	270.731
6	103.97	76.6	214.4	230.8	59.539	260.432	270.731
6	104.293	74	179.8	202	59.539	260.432	270.731
6	104.616	71	179.8	197.6	59.539	260.432	270.731
6	104.939	69.4	179	190.8	59.539	260.432	270.731
6	105.262	70.2	193.4	187	59.539	260.432	270.731
6	105.585	66.6	216.4	177	59.539	260.432	270.731
6	105.907	66.4	264.4	198	59.539	260.432	270.731
6	106.23	63.8	299.4	239.8	59.539	260.432	270.731
6	106.553	66.6	249.2	265.2	59.539	260.432	270.731
6	106.876	66.6	246.8	246.8	59.539	260.432	270.731
6	107.199	65.2	242.8	279.4	59.539	260.432	270.731
6	107.522	65.4	198.4	268.6	59.539	260.432	270.731
6	107.845	64.6	204	240.6	59.539	260.432	270.731
6	108.168	67.6	289.4	226	59.539	260.432	270.731
6	108.491	67	349.2	255.6	59.539	260.432	270.731
6	108.813	69.8	377.8	332.8	59.539	260.432	270.731
6	109.136	70.6	294	376.8	59.539	260.432	270.731
6	109.459	66.8	270.2	340.2	59.539	260.432	270.731
6	109.782	69	258.2	314.6	59.539	260.432	270.731
6	110.105	71.4	224.6	335.6	59.539	260.432	270.731
6	110.428	74.2	197	342.4	59.539	260.432	270.731
6	110.751	74.8	192.2	313.6	59.539	260.432	270.731
6	111.074	72.8	224.2	267.4	59.539	260.432	270.731
6	111.397	75	243.8	275.2	59.539	260.432	270.731
6	111.719	80.2	233.8	272.8	59.539	260.432	270.731
6	112.042	82.2	195.4	256.2	59.539	260.432	270.731
6	112.365	82.2	170.4	245.6	59.539	260.432	270.731
6	112.688	82.2	157.8	229.2	59.539	260.432	270.731
6	113.011	86.8	167	212.4	59.539	260.432	270.731
6	113.334	89.6	187	205.6	59.539	260.432	270.731
6	113.657	91.2	196	205.6	59.539	260.432	270.731
6	113.98	100.6	209	207.2	59.539	260.432	270.731
6	114.303	108.8	218.2	203.8	59.539	260.432	270.731
6	114.625	115.2	224	210.4	59.539	260.432	270.731
6	114.948	112.8	227.6	239.4	59.539	260.432	270.731
6	115.271	116.6	231.8	234.6	59.539	260.432	270.731
6	115.594	115.6	228	238.8	59.539	260.432	270.731
6	115.917	113.2	255.8	247.2	59.539	260.432	270.731
6	116.24	112.8	304.8	254	59.539	260.432	270.731
6	116.563	106.6	326.8	288.8	59.539	260.432	270.731
6	116.886	111.2	297.8	308.2	59.539	260.432	270.731
6	117.209	104.2	219.6	298.6	59.539	260.432	270.731
6	117.531	99.4	189.4	256.2	59.539	260.432	270.731
6	117.854	96	152.2	215.4	59.539	260.432	270.731
6	118.177	97.6	136.6	171.4	59.539	260.432	270.731
6	118.5	94.8	128	133.6	59.539	260.432	270.731
6	118.823	93.6	124.2	130.8	59.539	260.432	270.731
6	119.146	91.4	131	141	59.539	260.432	270.731
6	119.469	97.2	125.8	141.2	59.539	260.432	270.731
6	119.792	100.4	131.4	145.2	59.539	260.432	270.731
6	120.115	100.2	135	148.6	59.539	260.432	270.731
6	120.437	100.6	129.4	138.8	59.539	260.432	270.731
6	120.76	101.8	124.6	139.8	59.539	260.432	270.731
6	121.083	108	125.2	141.4	59.539	260.432	270.731
6	121.406	108	125.2	141.4	59.539	260.432	270.731
6	121.729	108.6	133.6	150.4	59.539	260.432	270.731
6	122.052	107.6	129.4	156.8	59.539	260.432	270.731
6	122.375	113.6	133	162.8	59.539	260.432	270.731
6	122.698	119	136.8	162.8	59.539	260.432	270.731
6	123.021	119	136.8	162.8	59.539	260.432	270.731
6	123.343	131.8	151.4	161.4	59.539	260.432	270.731
6	123.666	136	149.6	154	59.539	260.432	270.731
6	123.989	145	148.8	160.2	59.539	260.432	270.731
6	124.312	156	144.4	161.6	59.539	260.432	270.731
6	124.635	156	144.4	161.6	59.539	260.432	270.731
6	124.958	176.4	147.6	150.8	59.539	260.432	270.731
6	125.281	247.8	145.8	154	59.539	260.432	270.731
6	125.604	313	143.6	152	59.539	260.432	270.731
6	125.927	382.2	153.2	159.6	59.539	260.432	270.731
6	126.249	637.6	155.4	172.8	59.539	260.432	270.731
6	126.572	875.8	154.6	176.2	59.539	260.432	270.731
6	126.895	1112.2	159	186.8	59.539	260.432	270.731
6	127.218	2071.4	161.4	222	59.539	260.432	270.731
6	127.541	3380.6	151	244.2	59.539	260.432	270.731
6	127.864	3951.4	138.6	277.4	59.539	260.432	270.731
6	128.187	3899.4	143.8	242.6	59.539	260.432	270.731
6	128.51	4057.6	129	238.6	59.539	260.432	270.731
6	128.833	4093.4	129.8	214.8	59.539	260.432	270.731
6	129.155	4070.4	139	202.6	59.539	260.432	270.731
6	129.478	4095	141.4	208.2	59.539	260.432	270.731
6	129.801	4005.4	161.2	222.4	59.539	260.432	270.731
6	130.124	3815.2	189.4	255.2	59.539	260.432	270.731
6	130.447	3804.4	185.6	261.4	59.539	260.432	270.731
6	130.77	3372.8	220.8	288	59.539	260.432	270.731
6	131.093	3372.8	220.8	288	59.539	260.432	270.731
6	131.416	2891.2	253.2	318.2	59.539	260.432	270.731
6	131.739	2655.8	244.8	340.6	59.539	260.432	270.731
6	132.061	2774	217	315.6	59.539	260.432	270.731
6	132.384	2774	217	315.6	59.539	260.432	270.731
6	132.707	3012	187.2	274.4	59.539	260.432	270.731
6	133.03	3318.4	168.6	223.8	59.539	260.432	270.731
6	133.353	3594.2	166.4	203	59.539	260.432	270.731
6	133.676	3582	165.4	189.8	59.539	260.432	270.731
6	133.999	3814	156.4	177.8	59.539	260.432	270.731
6	134.322	3873.8	155.4	168.4	59.539	260.432	270.731
6	134.645	3914.4	154.6	165.6	59.539	260.432	270.731
6	134.967	3890.6	160.2	162.8	59.539	260.432	270.731
6	135.29	3890.2	165.2	168.2	59.539	260.432	270.731
6	135.613	3664.8	163.2	171.6	59.539	260.432	270.731
6	135.936	2832	193	177.6	59.539	260.432	270.731
6	136.259	2196.8	221.8	189.8	59.539	260.432	270.731
6	136.582	1632.2	232.2	212.6	59.539	260.432	270.731
6	136.905	1228.2	265	237.8	59.539	260.432	270.731
6	137.228	668.6	342.2	269.6	59.539	260.432	270.731
6	137.551	465.2	384.6	303.6	59.539	260.432	270.731
6	137.873	295.6	412.6	353.4	59.539	260.432	270.731
6	138.196	180.8	392.6	401.6	59.539	260.432	270.731
6	138.519	113.2	344	423.4	59.539	260.432	270.731
6	138.842	92	322	384.8	59.539	260.432	270.731
6	139.165	85.2	307.4	322.8	59.539	260.432	270.731
6	139.488	82.6	334.6	345.8	59.539	260.432	270.731
6	139.811	82.6	334.6	345.8	59.539	260.432	270.731
6	140.134	83	302.4	347.4	59.539	260.432	270.731
6	140.457	82	269	327.6	59.539	260.432	270.731
6	140.779	81.2	272.2	317.2	59.539	260.432	270.731
6	141.102	84.4	290.4	306.8	59.539	260.432	270.731
6	141.425	85.2	343.4	326	59.539	260.432	270.731
6	141.748	82.8	348.6	338.2	59.539	260.432	270.731
6	142.071	80.6	338	334.4	59.539	260.432	270.731
6	142.394	78	315.2	322.6	59.539	260.432	270.731
6	142.717	78.4	309.2	308.2	59.539	260.432	270.731
6	143.04	79.2	301.2	296	59.539	260.432	270.731
6	143.363	83.2	295.2	300.6	59.539	260.432	270.731
6	143.685	82.2	283	288	59.539	260.432	270.731
6	144.008	83.6	278	275.6	59.539	260.432	270.731
6	144.331	78.4	282	271.2	59.539	260.432	270.731
6	144.654	79	283.4	296.8	59.539	260.432	270.731
6	144.977	76.8	327.6	303	59.539	260.432	270.731
6	145.3	76.6	427.2	331.6	59.539	260.432	270.731
6	145.623	75.6	507	391.4	59.539	260.432	270.731
6	145.946	73.2	443.4	448.4	59.539	260.432	270.731
6	146.269	72.8	367.2	433.2	59.539	260.432	270.731
6	146.591	73.2	356	399.6	59.539	260.432	270.731
6	146.914	72.8	345.4	381.6	59.539	260.432	270.731
6	147.237	70.8	351.8	356	59.539	260.432	270.731
6	147.56	69.4	429.2	366	59.539	260.432	270.731
6	147.883	70.2	469	383.2	59.539	260.432	270.731
6	148.206	70.6	467.4	417.2	59.539	260.432	270.731
6	148.529	68.2	460.8	463.8	59.539	260.432	270.731
6	148.852	69.4	475.6	465.4	59.539	260.432	270.731
6	149.175	69	434.2	478	59.539	260.432	270.731
6	149.497	66.2	374.8	464.2	59.539	260.432	270.731
6	149.82	66.2	374.8	464.2	59.539	260.432	270.731
6	150.143	66.6	297.2	383.4	59.539	260.432	270.731
6	150.466	67.4	287.6	337	59.539	260.432	270.731
6	150.789	67.6	297	322.6	59.539	260.432	270.731
6	151.112	70	274.6	327.4	59.539	260.432	270.731
6	151.435	71	280.8	317.2	59.539	260.432	270.731
6	151.758	66	259.2	297.4	59.539	260.432	270.731
6	152.081	69.8	267.2	311.4	59.539	260.432	270.731
6	152.403	65.4	275.4	317.8	59.539	260.432	270.731
6	152.726	67	274.8	329	59.539	260.432	270.731
6	153.049	64.6	287.8	348.6	59.539	260.432	270.731
6	153.372	64.6	342.2	355.4	59.539	260.432	270.731
6	153.695	66.2	422.2	398	59.539	260.432	270.731
6	154.018	64.4	431.2	436.6	59.539	260.432	270.731
6	154.341	65	398.4	435.4	59.539	260.432	270.731
6	154.664	66	327.4	409	59.539	260.432	270.731
6	154.987	66	327.4	409	59.539	260.432	270.731
6	155.309	68.6	283.8	356.4	59.539	260.432	270.731
6	155.632	67.4	273.6	339.2	59.539	260.432	270.731
6	155.955	65.2	287	340.2	59.539	260.432	270.731
6	156.278	68.4	276.6	327.8	59.539	260.432	270.731
6	156.601	69.4	346.4	373.8	59.539	260.432	270.731
6	156.924	68.4	433.6	451.8	59.539	260.432	270.731
6	157.247	66	474	551.2	59.539	260.432	270.731
6	157.57	69.8	456.8	599	59.539	260.432	270.731
6	157.893	65.6	345.8	517	59.539	260.432	270.731
6	158.215	68.8	367.8	512	59.539	260.432	270.731
6	158.538	67.8	352	501	59.539	260.432	270.731
6	158.861	65.4	296.6	471	59.539	260.432	270.731
6	159.184	67	242	411	59.539	260.432	270.731
6	159.507	67	216.8	369.8	59.539	260.432	270.731
6	159.83	64.8	201.4	358.4	59.539	260.432	270.731
6	160.153	65.4	195.2	325.4	59.539	260.432	270.731
6	160.476	66.6	185.6	298.6	59.539	260.432	270.731
6	160.799	70	174.8	237.8	59.539	260.432	270.731
6	161.121	72.2	180.2	238.4	59.539	260.432	270.731
6	161.444	68.4	195.6	243.8	59.539	260.432	270.731
6	161.767	75.8	239.6	265.2	59.539	260.432	270.731
6	162.09	79	297.8	291.2	59.539	260.432	270.731
6	162.413	83.4	312.6	338.4	59.539	260.432	270.731
6	162.736	90.2	287	358	59.539	260.432	270.731
6	163.059	100.4	191.8	355.2	59.539	260.432	270.731
6	163.382	103.8	181.4	330.6	59.539	260.432	270.731
6	163.705	102	179.4	313	59.539	260.432	270.731
6	164.027	104.6	178	316.8	59.539	260.432	270.731
6	164.35	107.2	179	309.8	59.539	260.432	270.731
6	164.673	117.2	166	306.4	59.539	260.432	270.731
6	164.996	119.4	166.8	295.4	59.539	260.432	270.731
6	165.319	96.8	203.2	316.8	59.539	260.432	270.731
6	165.642	89.2	225.4	329	59.539	260.432	270.731
6	165.965	87	242.8	350	59.539	260.432	270.731
6	166.288	75	259.4	370.4	59.539	260.432	270.731
6	166.611	70	321	386.6	59.539	260.432	270.731
6	166.933	69.8	343.2	403.6	59.539	260.432	270.731
6	167.256	69.8	425.6	449.2	59.539	260.432	270.731
6	167.579	68	458.2	518.6	59.539	260.432	270.731
6	167.902	66.8	487.8	560.2	59.539	260.432	270.731
6	168.225	65.2	547.6	595.6	59.539	260.432	270.731
6	168.548	66.2	545	641.6	59.539	260.432	270.731
6	168.871	62.2	563	654	59.539	260.432	270.731
6	169.194	65.4	566.8	662.6	59.539	260.432	270.731
6	169.517	68.6	604.8	670.2	59.539	260.432	270.731
6	169.839	64.4	551.4	668.6	59.539	260.432	270.731
6	170.162	65.2	548.4	619.2	59.539	260.432	270.731
6	170.485	66.8	713.6	657.2	59.539	260.432	270.731
6	170.808	69.2	751.8	650.2	59.539	260.432	270.731
6	171.131	67.4	870.6	744.8	59.539	260.432	270.731
6	171.454	69.2	692	659.8	59.539	260.432	270.731
6	171.777	65.2	570	624.8	59.539	260.432	270.731
6	172.1	65.8	522	571.2	59.539	260.432	270.731
6	172.422	68.2	514	576.2	59.539	260.432	270.731
6	172.745	65	473.8	547.8	59.539	260.432	270.731
6	173.068	65	473.8	547.8	59.539	260.432	270.731
6	173.391	63	503.2	530.6	59.539	260.432	270.731
6	173.714	61.6	515.4	546.6	59.539	260.432	270.731
6	174.037	67.2	535.4	524.2	59.539	260.432	270.731
6	174.36	66.4	538.8	549	59.539	260.432	270.731
6	174.683	65.8	543.4	543.4	59.539	260.432	270.731
6	175.006	67	531.6	525.8	59.539	260.432	270.731
6	175.328	66.4	577.2	568.4	59.539	260.432	270.731
6	175.651	63.8	661	578.2	59.539	260.432	270.731
6	175.974	70.4	622.4	587	59.539	260.432	270.731
6	176.297	67.6	565.6	513.4	59.539	260.432	270.731
6	176.62	68.8	502.6	481	59.539	260.432	270.731
6	176.943	64.6	485.4	456.4	59.539	260.432	270.731
6	177.266	67.4	405.4	427.6	59.539	260.432	270.731
6	177.589	66.6	333	402.6	59.539	260.432	270.731
6	177.912	66.6	333	402.6	59.539	260.432	270.731
6	178.234	68.8	326.4	383.2	59.539	260.432	270.731
6	178.557	67	348.2	403.6	59.539	260.432	270.731
6	178.88	66.4	399.8	437	59.539	260.432	270.731
6	179.203	66	412.6	462.6	59.539	260.432	270.731
6	179.526	69.2	394.2	463	59.539	260.432	270.731
6	179.849	66	370	436.4	59.539	260.432	270.731
6	180.172	62	339.4	473.6	59.539	260.432	270.731
6	180.495	69.6	366.8	488	59.539	260.432	270.731
6	180.818	65.8	466.6	533.4	59.539	260.432	270.731
6	181.14	65.8	466.6	533.4	59.539	260.432	270.731
6	181.463	67	450.4	498.6	59.539	260.432	270.731
6	181.786	68	432.4	506.8	59.539	260.432	270.731
6	182.109	66	425.4	500.2	59.539	260.432	270.731
6	182.432	69.2	470.2	533	59.539	260.432	270.731
6	182.755	74.6	450.4	509.6	59.539	260.432	270.731
6	183.078	67.6	410.4	510	59.539	260.432	270.731
6	183.401	67.6	444.4	500.8	59.539	260.432	270.731
6	183.724	71.4	404.8	503.2	59.539	260.432	270.731
6	184.046	70.8	405.4	464.2	59.539	260.432	270.731
6	184.369	73.2	363.2	430.6	59.539	260.432	270.731
6	184.692	72.6	339.2	438.4	59.539	260.432	270.731
6	185.015	71.6	286.6	369	59.539	260.432	270.731
6	185.338	73.6	274.8	340	59.539	260.432	270.731
6	185.661	73.6	242.6	324	59.539	260.432	270.731
6	185.984	75	196	271.8	59.539	260.432	270.731
6	186.307	75.4	183	261.4	59.539	260.432	270.731
6	186.63	82.2	153.8	240.2	59.539	260.432	270.731
6	186.952	83.6	137.4	211	59.539	260.432	270.731
6	187.275	84.8	133.2	210.6	59.539	260.432	270.731
6	187.598	97.4	121.8	217.4	59.539	260.432	270.731
6	187.921	100.2	124.6	243	59.539	260.432	270.731
6	188.244	109.4	135.4	247	59.539	260.432	270.731
6	188.567	126.6	137.8	265.8	59.539	260.432	270.731
6	188.89	151.8	166.8	321.4	59.539	260.432	270.731
6	189.213	182.4	211	362.8	59.539	260.432	270.731
6	189.536	229	265.8	383.6	59.539	260.432	270.731
6	189.858	296.2	268.2	396.2	59.539	260.432	270.731
6	190.181	405.2	222.2	344.8	59.539	260.432	270.731
6	190.504	405.2	222.2	344.8	59.539	260.432	270.731
6	190.827	525	183.6	293.2	59.539	260.432	270.731
6	191.15	693.4	184.2	301.6	59.539	260.432	270.731
6	191.473	878.4	197	300.2	59.539	260.432	270.731
6	191.796	1079.8	174	261	59.539	260.432	270.731
